signal,total_toggles,glitch_toggles,hazard_ratio,toggle_density,effective_activity,duty_cycle,glitch_power_proxy,total_power_proxy
counter_tb.count[3:0],2,0,0.0,0.1,0.1,0.5,0,2
counter_tb.clk,5,0,0.0,0.2,0.2,0.4,0,5
counter_tb.rst,1,0,0.0,0.2,0.2,1.0,0,1
counter_tb.uut.clk,5,0,0.0,0.2,0.2,0.4,0,5
counter_tb.uut.rst,1,0,0.0,0.2,0.2,1.0,0,1
counter_tb.uut._00_[3:0],2,0,0.0,0.1,0.1,0.5,0,2
counter_tb.uut.count[3:0],2,0,0.0,0.1,0.1,0.5,0,2
