signal,total_toggles,glitch_toggles,hazard_ratio,toggle_density,effective_activity,duty_cycle,glitch_power_proxy,total_power_proxy
mux4x1_tb2.out,3,0,0.0,0.00013636363636363637,0.00013636363636363637,0.5909090909090909,0,3
mux4x1_tb2.a,3,0,0.0,8.108108108108108e-05,8.108108108108108e-05,0.7567567567567568,0,3
mux4x1_tb2.b,4,0,0.0,0.0001818181818181818,0.0001818181818181818,0.36363636363636365,0,4
mux4x1_tb2.c,5,0,0.0,0.00011111111111111112,0.00011111111111111112,0.5333333333333333,0,5
mux4x1_tb2.d,3,0,0.0,8.108108108108108e-05,8.108108108108108e-05,0.7297297297297297,0,3
mux4x1_tb2.sel[1:0],7,0,0.0,0.00015555555555555556,0.00015555555555555556,0.3111111111111111,0,7
mux4x1_tb2.dut.a,3,0,0.0,8.108108108108108e-05,8.108108108108108e-05,0.7567567567567568,0,3
mux4x1_tb2.dut.b,4,0,0.0,0.0001818181818181818,0.0001818181818181818,0.36363636363636365,0,4
mux4x1_tb2.dut.c,5,0,0.0,0.00011111111111111112,0.00011111111111111112,0.5333333333333333,0,5
mux4x1_tb2.dut.d,3,0,0.0,8.108108108108108e-05,8.108108108108108e-05,0.7297297297297297,0,3
mux4x1_tb2.dut.sel[1:0],7,0,0.0,0.00015555555555555556,0.00015555555555555556,0.3111111111111111,0,7
mux4x1_tb2.dut.w2,1,0,0.0,4.545454545454545e-05,4.545454545454545e-05,1.0,0,1
mux4x1_tb2.dut.w1,5,0,0.0,0.00013513513513513514,0.00013513513513513514,0.4864864864864865,0,5
mux4x1_tb2.dut.out,3,0,0.0,0.00013636363636363637,0.00013636363636363637,0.5909090909090909,0,3
mux4x1_tb2.dut.u1.a,3,0,0.0,8.108108108108108e-05,8.108108108108108e-05,0.7567567567567568,0,3
mux4x1_tb2.dut.u1.b,4,0,0.0,0.0001818181818181818,0.0001818181818181818,0.36363636363636365,0,4
mux4x1_tb2.dut.u1.sel,5,0,0.0,0.00013513513513513514,0.00013513513513513514,0.43243243243243246,0,5
mux4x1_tb2.dut.u1.out,5,0,0.0,0.00013513513513513514,0.00013513513513513514,0.4864864864864865,0,5
mux4x1_tb2.dut.u2.a,5,0,0.0,0.00011111111111111112,0.00011111111111111112,0.5333333333333333,0,5
mux4x1_tb2.dut.u2.b,3,0,0.0,8.108108108108108e-05,8.108108108108108e-05,0.7297297297297297,0,3
mux4x1_tb2.dut.u2.sel,5,0,0.0,0.00013513513513513514,0.00013513513513513514,0.43243243243243246,0,5
mux4x1_tb2.dut.u2.out,1,0,0.0,4.545454545454545e-05,4.545454545454545e-05,1.0,0,1
mux4x1_tb2.dut.u3.a,5,0,0.0,0.00013513513513513514,0.00013513513513513514,0.4864864864864865,0,5
mux4x1_tb2.dut.u3.b,1,0,0.0,4.545454545454545e-05,4.545454545454545e-05,1.0,0,1
mux4x1_tb2.dut.u3.sel,3,0,0.0,6.666666666666667e-05,6.666666666666667e-05,0.37777777777777777,0,3
mux4x1_tb2.dut.u3.out,3,0,0.0,0.00013636363636363637,0.00013636363636363637,0.5909090909090909,0,3
