signal,total_toggles,glitch_toggles,hazard_ratio,toggle_density,effective_activity,duty_cycle,glitch_power_proxy,total_power_proxy
cyclic_tb.clock,20,0,0.0,0.2,0.2,0.5,0,20
cyclic_tb.DUT.clock,20,0,0.0,0.2,0.2,0.5,0,20
