signal,total_toggles,avg_toggle_rate,peak_toggle_rate,activity_factor,toggle_density,duty_cycle
dff_tb.Q_bar,2,0.1,0.05,1e-09,0.1,0.5
dff_tb.Q,2,0.1,0.05,1e-09,0.1,0.5
dff_tb.D,2,0.14285714285714285,0.07142857142857142,1.4285714285714286e-09,0.14285714285714285,0.8571428571428571
dff_tb.clk,6,0.2,0.03333333333333333,2e-09,0.2,0.5
dff_tb.DUT.D,2,0.14285714285714285,0.07142857142857142,1.4285714285714286e-09,0.14285714285714285,0.8571428571428571
dff_tb.DUT.clk,6,0.2,0.03333333333333333,2e-09,0.2,0.5
dff_tb.DUT.Q,2,0.1,0.05,1e-09,0.1,0.5
dff_tb.DUT.Q_bar,2,0.1,0.05,1e-09,0.1,0.5
