signal,total_toggles,avg_toggle_rate,peak_toggle_rate,activity_factor,toggle_density,duty_cycle
ring_tb.count[7:0],11,0.5238095238095238,0.047619047619047616,5.238095238095238e-09,0.5238095238095238,0.19047619047619047
ring_tb.clk,22,1.0,0.045454545454545456,1e-08,1.0,0.5
ring_tb.init,1,0.5,0.5,5e-09,0.5,1.0
ring_tb.DUT.clk,22,1.0,0.045454545454545456,1e-08,1.0,0.5
ring_tb.DUT.init,1,0.5,0.5,5e-09,0.5,1.0
ring_tb.DUT.count[7:0],11,0.5238095238095238,0.047619047619047616,5.238095238095238e-09,0.5238095238095238,0.19047619047619047
