signal,total_toggles,avg_toggle_rate,peak_toggle_rate,activity_factor,toggle_density,duty_cycle
jkff_tb.qb,6,0.00012,2e-05,1.2e-12,0.00012,0.72
jkff_tb.q,6,0.00012,2e-05,1.2e-12,0.00012,0.24
jkff_tb.clk,29,0.0005,1.7241379310344828e-05,5e-12,0.0005,0.4827586206896552
jkff_tb.jk[1:0],6,0.00012244897959183673,2.0408163265306123e-05,1.2244897959183674e-12,0.00012244897959183673,0.3469387755102041
jkff_tb.dut.clk,29,0.0005,1.7241379310344828e-05,5e-12,0.0005,0.4827586206896552
jkff_tb.dut.jk[1:0],6,0.00012244897959183673,2.0408163265306123e-05,1.2244897959183674e-12,0.00012244897959183673,0.3469387755102041
jkff_tb.dut.q,6,0.00012,2e-05,1.2e-12,0.00012,0.24
jkff_tb.dut.qb,6,0.00012,2e-05,1.2e-12,0.00012,0.72
