signal,total_toggles,avg_toggle_rate,peak_toggle_rate,activity_factor,toggle_density,duty_cycle
ring_tb.count[7:0],7,0.4666666666666667,0.06666666666666667,4.666666666666666e-09,0.4666666666666667,0.13333333333333333
ring_tb.clk,15,1.0,0.06666666666666667,1e-08,1.0,0.4666666666666667
ring_tb.init,1,0.2,0.2,2e-09,0.2,1.0
ring_tb.DUT.clk,15,1.0,0.06666666666666667,1e-08,1.0,0.4666666666666667
ring_tb.DUT.init,1,0.2,0.2,2e-09,0.2,1.0
ring_tb.DUT.count[7:0],7,0.4666666666666667,0.06666666666666667,4.666666666666666e-09,0.4666666666666667,0.13333333333333333
