signal,total_toggles,avg_toggle_rate,peak_toggle_rate,activity_factor,toggle_density,duty_cycle
tff_tb3.qb,12,0.0003243243243243243,2.7027027027027027e-05,3.243243243243243e-12,0.0003243243243243243,0.6756756756756757
tff_tb3.q,12,0.0003243243243243243,2.7027027027027027e-05,3.243243243243243e-12,0.0003243243243243243,0.32432432432432434
tff_tb3.clk,37,0.001,2.7027027027027027e-05,1e-11,0.001,0.4864864864864865
tff_tb3.t,4,0.00014814814814814815,3.7037037037037037e-05,1.4814814814814814e-12,0.00014814814814814815,0.48148148148148145
tff_tb3.dut.clk,37,0.001,2.7027027027027027e-05,1e-11,0.001,0.4864864864864865
tff_tb3.dut.t,4,0.00014814814814814815,3.7037037037037037e-05,1.4814814814814814e-12,0.00014814814814814815,0.48148148148148145
tff_tb3.dut.q,12,0.0003243243243243243,2.7027027027027027e-05,3.243243243243243e-12,0.0003243243243243243,0.32432432432432434
tff_tb3.dut.qb,12,0.0003243243243243243,2.7027027027027027e-05,3.243243243243243e-12,0.0003243243243243243,0.6756756756756757
